stop_id,stop_code,stop_name,stop_lat,stop_lon,routes,district_id,patterns,municipality_id
100009,,Rua José Joaquim Marques ( Policlínica ),38.703464,-8.966314,"{4204_0, 4205_0, 4207_0, 4207_1, 4208_0, 4512_0, 4512_1, 4513_0, 4516_0, 4517_0, 4523_0, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4204_0_1, 4205_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4516_0_2, 4517_0_2, 4523_0_2, 4600_0_2, 4600_1_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100011,,Rua José Joaquim Marques 91,38.704055,-8.970651,"{4202_0, 4204_0, 4205_0, 4207_0, 4207_1, 4208_0, 4504_0, 4512_0, 4512_1, 4513_0, 4514_0, 4514_1, 4514_3, 4515_0, 4516_0, 4517_0, 4523_0, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4204_0_1, 4205_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4504_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4514_0_1, 4514_1_1, 4514_3_1, 4515_0_2, 4516_0_2, 4517_0_2, 4523_0_2, 4600_0_2, 4600_1_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100012,,Cruzamento Entre ( Estrada Nacional 10 Frente ) E Alameda Dos Moinhos,38.717058,-8.973114,"{4512_0, 4512_1, 4513_0, 4600_1}",15,"{4512_0_1, 4512_1_1, 4513_0_1, 4600_1_1}",1507
100013,,Montijo ( Terminal Autocarros ),38.705735,-8.97624,"{4501_1, 4512_0, 4512_1, 4513_0, 4514_0, 4514_1, 4514_3, 4515_0, 4516_0, 4516_1, 4517_0, 4523_0, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4501_1_1, 4501_1_2, 4512_0_1, 4512_0_2, 4512_1_1, 4512_1_2, 4513_0_1, 4513_0_2, 4514_0_1, 4514_0_2, 4514_1_1, 4514_3_1, 4514_3_2, 4515_0_1, 4515_0_2, 4516_0_1, 4516_0_2, 4516_1_1, 4517_0_2, 4523_0_2, 4600_0_1, 4600_0_2, 4600_1_1, 4600_1_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100014,,Cruzamento Entre ( Estrada Nacional 119 ) E Alameda Dos Moinhos,38.717111,-8.973,"{4512_0, 4512_1, 4513_0, 4600_1}",15,"{4512_0_2, 4512_1_2, 4513_0_2, 4600_1_2}",1507
100015,,Montijo ( Práça República 64 ),38.706328,-8.974613,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_1, 4206_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4600_1_1, 4706_0_1}",1507
100016,,Montijo ( Práça República 64 ),38.706314,-8.974103,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_2, 4206_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4600_1_2, 4706_0_2}",1507
100017,,Montijo ( Práça Primeiro De Maio ),38.707362,-8.972731,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_2, 4206_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4600_1_2, 4706_0_2}",1507
100019,,Montijo ( Rua Gago Coutinho 92 ),38.710318,-8.972546,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_2, 4206_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4600_1_2, 4706_0_2}",1507
100021,,Bairro Liberdade ( Cruzamento Entre ( Rua Gago Coutinho ) ) E Rua Luis Corregedor Mor ),38.712855,-8.972925,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_1, 4206_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4600_1_1, 4706_0_1}",1507
100022,,Bairro Liberdade ( Cruzamento Entre ( Rua Gago Coutinho ) ) E Rua Luis Corregedor Mor ),38.713189,-8.972832,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_2, 4206_0_2, 4512_0_2, 4512_1_2, 4513_0_2, 4600_1_2, 4706_0_2}",1507
100023,,Montijo ( Rua Manuel Geraldes Silva 2 ),38.71157,-8.973114,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_1, 4206_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4600_1_1, 4706_0_1}",1507
100025,,Montijo ( Rua Serpa Pinto 149 ),38.710204,-8.973498,"{4203_0, 4206_0, 4512_0, 4512_1, 4513_0, 4600_1, 4706_0}",15,"{4203_0_1, 4206_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4600_1_1, 4706_0_1}",1507
100027,,Montijo ( Práça Gomes Freire Andrade ) Terminál ( P 5 ),38.705879,-8.97657,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4207_2, 4208_0, 4504_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4202_0_2, 4203_0_1, 4203_0_2, 4204_0_1, 4204_0_2, 4205_0_1, 4205_0_2, 4206_0_1, 4206_0_2, 4207_0_1, 4207_0_2, 4207_1_1, 4207_2_2, 4208_0_1, 4208_0_2, 4504_0_1, 4504_0_2, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100029,,Montijo ( Rua Bela Vista 103 ),38.701713,-8.971738,"{4202_0, 4204_0, 4205_0, 4207_0, 4207_2, 4208_0, 4504_0, 4512_0, 4512_1, 4513_0, 4514_0, 4514_3, 4515_0, 4516_0, 4516_1, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4204_0_2, 4205_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4514_0_2, 4514_3_2, 4515_0_1, 4516_0_1, 4516_1_1, 4600_0_1, 4600_1_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100031,,Montijo ( Cruzamento Entre ( Rua Bela Vista ) ) E Rua Barrosa ),38.700531,-8.968938,"{4202_0, 4204_0, 4205_0, 4207_0, 4207_2, 4208_0, 4504_0, 4512_0, 4512_1, 4513_0, 4514_0, 4514_3, 4515_0, 4516_0, 4516_1, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4204_0_2, 4205_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4514_0_2, 4514_3_2, 4515_0_1, 4516_0_1, 4516_1_1, 4600_0_1, 4600_1_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100033,,Montijo ( Rua José Mundet 79 ),38.702386,-8.964118,"{4202_0, 4204_0, 4205_0, 4207_0, 4207_2, 4208_0, 4504_0, 4512_0, 4512_1, 4513_0, 4514_0, 4514_3, 4515_0, 4516_0, 4516_1, 4600_0, 4600_1, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4204_0_2, 4205_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4512_0_1, 4512_1_1, 4513_0_1, 4514_0_2, 4514_3_2, 4515_0_1, 4516_0_1, 4516_1_1, 4600_0_1, 4600_1_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100035,,Afonso-eiro ( Alameda Zeca Afonso ) Igreja,38.700927,-8.952037,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4208_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4203_0_1, 4204_0_2, 4205_0_2, 4207_0_2, 4208_0_2, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100037,,Afonso-eiro ( Alameda Zeca Afonso 253 ),38.702615,-8.95327,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4208_0, 4503_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4203_0_1, 4204_0_2, 4205_0_2, 4207_0_2, 4208_0_2, 4503_0_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100038,,Avenida Pedro Nunes ( Escola ),38.703502,-8.952891,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4514_3, 4515_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4203_0_1, 4204_0_2, 4205_0_2, 4207_0_2, 4514_3_2, 4515_0_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100039,,Afonso-eiro ( Alto Vinhas Grandes 745 ),38.703406,-8.949809,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4514_0, 4514_3, 4515_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4203_0_1, 4204_0_2, 4205_0_2, 4207_0_2, 4514_0_2, 4514_3_2, 4515_0_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100040,,Afonso-eiro ( Alto Vinhas Grandes 745 ),38.703604,-8.949764,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4514_0, 4514_1, 4514_3, 4515_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4203_0_2, 4204_0_1, 4205_0_1, 4207_0_1, 4514_0_1, 4514_1_1, 4514_3_1, 4515_0_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100041,,Afonso-eiro ( Avenida Pedro Nunes 968 ),38.702572,-8.948031,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4514_0, 4514_3, 4515_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_1, 4203_0_1, 4204_0_2, 4205_0_2, 4207_0_2, 4514_0_2, 4514_3_2, 4515_0_1, 4705_0_2, 4706_0_1, 4707_0_2}",1507
100042,,Afonso-eiro ( Avenida Pedro Nunes 968 ),38.702574,-8.94781,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4515_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4203_0_2, 4204_0_1, 4205_0_1, 4207_0_1, 4515_0_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100043,,Avenida Rainha Santa Isabel ( Hotel ),38.709741,-8.946556,"{4202_0, 4203_0, 4503_0, 4504_0, 4704_0}",15,"{4202_0_2, 4203_0_2, 4503_0_1, 4504_0_1, 4704_0_2}",1507
100044,,Avenida Rainha Santa Isabel ( Frente Hotel ),38.709896,-8.946604,"{4202_0, 4203_0, 4503_0, 4504_0, 4704_0}",15,"{4202_0_1, 4203_0_1, 4503_0_2, 4504_0_2, 4704_0_1}",1507
100045,,Bairro Areias ( Rua Fernando Pessoa 569 ),38.710696,-8.947562,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4503_0_1, 4504_0_1}",1507
100046,,Bairro Areias ( Rua Fernando Pessoa 569 ),38.710774,-8.947465,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4503_0_2, 4504_0_2}",1507
100047,,Bairro Areias ( Rua Fernando Pessoa 358 Á ),38.710861,-8.949688,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4503_0_2, 4504_0_2}",1507
100048,,Bairro Areias ( Rua Fernando Pessoa 358 Á ),38.710801,-8.949544,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4503_0_1, 4504_0_1}",1507
100049,,Bairro Areias ( Avenida Barbosa Bocage 1204 ),38.711056,-8.952007,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4503_0_2, 4504_0_2}",1507
100050,,Bairro Areias ( Avenida Barbosa Bocage 1204 ),38.710982,-8.952249,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4503_0_1, 4504_0_1}",1507
100051,,Bairro Areias ( Rua António Nobre ) Junto Práça Liberdade,38.710048,-8.953756,"{4202_0, 4203_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4504_0_2}",1507
100053,,Bairro Areias ( Práça Liberdade ) Parque Infantil,38.708967,-8.95441,"{4202_0, 4203_0, 4504_0, 4704_0}",15,"{4202_0_1, 4203_0_1, 4504_0_2, 4704_0_1}",1507
100055,,Bairro Areias ( Rua Leitão Barros ) Escola,38.708228,-8.956364,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4503_0_2, 4504_0_1}",1507
100056,,Bairro Areias ( Rua Leitão Barros ) Escola,38.708337,-8.956266,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4503_0_1, 4504_0_2}",1507
100057,,Bairro Areias ( Rua Eugénio Salvador 12 ),38.70959,-8.957693,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4503_0_2, 4504_0_1}",1507
100058,,Bairro Areias ( Rua Eugénio Salvador 12 ),38.709565,-8.95755,"{4202_0, 4203_0, 4503_0, 4504_0}",15,"{4202_0_1, 4203_0_1, 4503_0_1, 4504_0_2}",1507
100059,,Bairro Areias ( Avenida Barbosa Bocage 444 ),38.708925,-8.960182,"{4202_0, 4203_0, 4504_0, 4704_0}",15,"{4202_0_1, 4202_0_2, 4203_0_1, 4203_0_2, 4504_0_2, 4704_0_2}",1507
100060,,Bairro Areias ( Avenida Barbosa Bocage 444 ),38.708879,-8.959792,"{4504_0, 4704_0}",15,"{4504_0_1, 4704_0_1}",1507
100061,,Bairro Estevál ( Avenida Afonso Quinto 67 ) Terminal,38.71408,-8.957211,"{4202_0, 4203_0, 4206_0, 4704_0}",15,"{4202_0_1, 4202_0_2, 4203_0_1, 4203_0_2, 4206_0_1, 4206_0_2, 4704_0_2}",1507
100063,,Bairro Estevál ( Rua Eça Queiroz ) Rua J Gomes Ferreira,38.713015,-8.958507,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_1, 4203_0_1, 4206_0_1}",1507
100064,,Bairro Estevál ( Rua Eça Queiroz ) Rua J Gomes Ferreira,38.71294,-8.958476,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2}",1507
100065,,Bairro Estevál ( Rua José Malhoa 58 ),38.712336,-8.960887,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2}",1507
100066,,Bairro Estevál ( Rua José Malhoa 58 ),38.712522,-8.960679,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_1, 4203_0_1, 4206_0_1}",1507
100067,,Bairro Estevál ( Rua António Cê F Trindade 152 ),38.713169,-8.962685,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_1, 4203_0_1, 4206_0_1}",1507
100068,,Bairro Estevál ( Rua António Cê F Trindade 152 ),38.713063,-8.96267,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2}",1507
100069,,Bairro Estevál ( Praceta Sá Carneiro ),38.713208,-8.965311,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_1, 4203_0_1, 4206_0_1}",1507
100071,,Bairro Moinho ( Rua Dona Inês Castro 65 ),38.715177,-8.967555,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_1, 4202_0_2, 4203_0_1, 4203_0_2, 4206_0_1, 4206_0_2}",1507
100073,,Montijo ( Avenida Olivença ) Práça Toiros,38.708454,-8.965508,"{4202_0, 4704_0}",15,"{4202_0_1, 4704_0_1}",1507
100074,,Montijo ( Avenida Olivença ) Práça Toiros,38.708424,-8.96529,"{4202_0, 4504_0, 4704_0}",15,"{4202_0_2, 4504_0_1, 4704_0_2}",1507
100075,,Montijo ( Rua José Joaquim Almeida 205 ),38.706953,-8.965997,"{4202_0, 4504_0, 4514_0, 4514_1, 4514_3, 4515_0}",15,"{4202_0_1, 4504_0_2, 4514_0_1, 4514_1_1, 4514_3_1, 4515_0_2}",1507
100077,,Montijo ( Rua José Joaquim Almeida 88 Á ),38.706496,-8.969541,"{4202_0, 4504_0, 4514_0, 4514_1, 4514_3, 4515_0}",15,"{4202_0_1, 4504_0_2, 4514_0_1, 4514_1_1, 4514_3_1, 4515_0_2}",1507
100079,,Montijo ( Rua Joao Pedro Primeiroça 52 ),38.704606,-8.969377,"{4202_0, 4504_0}",15,"{4202_0_1, 4504_0_2}",1507
100081,,Avenida Dos Pescadores 70,38.706785,-8.977108,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4501_1, 4504_0}",15,"{4202_0_1, 4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4501_1_2, 4504_0_2}",1507
100083,,Montijo ( Avenida Pescadores 158 ),38.707077,-8.979691,"{4202_0, 4501_1, 4504_0, 4600_0, 4705_0}",15,"{4202_0_1, 4501_1_2, 4504_0_2, 4600_0_2, 4705_0_1}",1507
100085,,Montijo ( Rua Hortenses ),38.708649,-8.981172,"{4202_0, 4504_0, 4600_0, 4705_0}",15,"{4202_0_1, 4504_0_2, 4600_0_2, 4705_0_1}",1507
100087,,Montijo ( Avenida Infante Dom Henrique 421 ) Escola Secundária,38.708854,-8.983605,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4504_0, 4600_0, 4705_0}",15,"{4202_0_1, 4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4504_0_2, 4600_0_2, 4705_0_1}",1507
100088,,Montijo ( Avenida Infante Dom Henrique 421 ) Escola Secundária,38.708765,-8.983498,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4504_0, 4600_0, 4705_0}",15,"{4202_0_2, 4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4600_0_1, 4705_0_2}",1507
100089,,Montijo ( Avenida Infante Dom Henrique 689 ) Bairro Saldanha,38.708256,-8.986593,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4504_0, 4705_0}",15,"{4202_0_2, 4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4705_0_2}",1507
100090,,Montijo ( Avenida Infante Dom Henrique 689 ) Bairro Saldanha,38.708374,-8.98658,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4504_0, 4705_0}",15,"{4202_0_1, 4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4504_0_2, 4705_0_1}",1507
100091,,Montijo ( Avenida Infante Dom Henrique 119 ),38.709571,-8.980317,"{4202_0, 4504_0, 4600_0, 4705_0}",15,"{4202_0_2, 4504_0_1, 4600_0_1, 4705_0_2}",1507
100093,,Montijo ( Avenida Luís De Camões ) Escola Primária,38.707757,-8.978992,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4504_0, 4600_0, 4705_0}",15,"{4202_0_2, 4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4504_0_1, 4600_0_1, 4705_0_2}",1507
100094,,Montijo ( Avenida Luís De Camões ) Escola Primária,38.707638,-8.978789,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100095,,Montijo ( Avenida Pescadores 107 ),38.706834,-8.978894,"{4202_0, 4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4501_1, 4504_0, 4600_0, 4705_0}",15,"{4202_0_2, 4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4501_1_1, 4504_0_1, 4600_0_1, 4705_0_2}",1507
100097,,Montijo ( Avenida Corregedor Rodrigo Dias 325 ),38.703935,-8.964493,"{4202_0, 4504_0, 4514_0, 4514_3, 4515_0}",15,"{4202_0_2, 4504_0_1, 4514_0_2, 4514_3_2, 4515_0_1}",1507
100099,,Montijo ( Avenida Corregedor Rodrigo Dias 9 ),38.706252,-8.965177,"{4202_0, 4504_0, 4514_0, 4514_3, 4515_0}",15,"{4202_0_2, 4504_0_1, 4514_0_2, 4514_3_2, 4515_0_1}",1507
100101,,Cruzamento Entre ( Via Circular Do Montijo ) E Rua Gil Vicente,38.711715,-8.965531,"{4202_0, 4504_0, 4704_0}",15,"{4202_0_2, 4504_0_2, 4704_0_2}",1507
100103,,Bairro Estevál ( Avenida Dom João Ll 639 ),38.714357,-8.965012,"{4202_0, 4203_0, 4206_0, 4704_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2, 4704_0_2}",1507
100105,,Bairro Estevál ( Rua Miguel Torga 64 ),38.714502,-8.961824,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2}",1507
100107,,Bairro Estevál ( Rua Miguel Torga 306 ),38.714168,-8.964601,"{4202_0, 4203_0, 4206_0}",15,"{4202_0_2, 4203_0_2, 4206_0_2}",1507
100109,,Bairro Estevál ( Rua Doutor Francisco Sá Carneiro ) Ringue,38.713208,-8.9643,{4202_0},15,{4202_0_2},1507
100111,,Bairro Areias ( Rua Aquilino Ribeiro 227 ),38.708248,-8.953782,"{4202_0, 4203_0, 4504_0, 4704_0}",15,"{4202_0_2, 4203_0_2, 4504_0_1, 4704_0_2}",1507
100113,,Bairro Areias ( Rua Alves Cunha ),38.710054,-8.952945,"{4202_0, 4203_0, 4504_0}",15,"{4202_0_2, 4203_0_2, 4504_0_1}",1507
100115,,Afonso-eiro ( Alameda Zeca Afonso 263 ),38.70258,-8.953529,"{4202_0, 4203_0, 4204_0, 4205_0, 4207_0, 4207_1, 4208_0, 4503_0, 4705_0, 4706_0, 4707_0}",15,"{4202_0_2, 4203_0_2, 4204_0_1, 4205_0_1, 4207_0_1, 4207_1_1, 4208_0_1, 4503_0_2, 4705_0_1, 4706_0_2, 4707_0_1}",1507
100117,,Bairro Liberdade ( Avenida Olivença 6 ),38.713968,-8.971342,"{4203_0, 4206_0}",15,"{4203_0_1, 4206_0_1}",1507
100118,,Bairro Liberdade ( Avenida Olivença 6 ),38.713774,-8.971445,"{4203_0, 4206_0}",15,"{4203_0_2, 4206_0_2}",1507
100119,,Montijo ( Avenida Luís De Camões 412 ),38.710764,-8.979015,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1}",1507
100120,,Montijo ( Avenida Luís De Camões 412 ),38.710972,-8.978811,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100121,,Montijo ( Rua Papoilas 11 ),38.712255,-8.979562,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100122,,Montijo ( Rua Papoilas 11 ),38.712184,-8.979475,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1}",1507
100123,,Montijo ( Rua Papoilas 53 F ),38.711834,-8.981161,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100124,,Montijo ( Rua Papoilas 53 F ),38.711713,-8.981234,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1}",1507
100125,,Montijo ( Rua Papoilas 348 ),38.711335,-8.982778,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100126,,Montijo ( Rua Papoilas 348 ),38.71118,-8.982873,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1}",1507
100127,,Montijo ( Avenida José Silva Leite ) Escola Secundária,38.71016,-8.982904,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2}",1507
100129,,Rua Cidade Guimarães Frente Ao Número 190,38.707526,-8.988704,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4501_0_1, 4501_1_1, 4504_0_2}",1507
100130,,Cruzamento Entre ( Rua Cidade Guimarães ) E Rua Cidade De Coimbra,38.707082,-8.988286,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4501_0_2, 4501_1_2, 4504_0_1}",1507
100131,,Estrada Do Seixalinho ( Frente Vivenda Teigão ),38.705765,-8.993731,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4501_0_2, 4501_1_1, 4501_1_2, 4504_0_1}",1507
100132,,Estrada Do Seixalinho ( Vivenda Teigão ),38.705884,-8.993809,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4501_0_1, 4501_1_1, 4501_1_2, 4504_0_2}",1507
100133,,Estrada Do Seixalinho ( Frente Estufas ),38.705914,-8.999218,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_2, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_2, 4204_0_2, 4205_0_2, 4206_0_2, 4207_0_2, 4207_2_2, 4208_0_1, 4501_0_2, 4501_1_1, 4501_1_2, 4504_0_1}",1507
100134,,Estrada Do Seixalinho ( Estufas ),38.70601,-8.998981,"{4203_0, 4204_0, 4205_0, 4206_0, 4207_0, 4207_1, 4208_0, 4501_0, 4501_1, 4504_0}",15,"{4203_0_1, 4204_0_1, 4205_0_1, 4206_0_1, 4207_0_1, 4207_1_1, 4208_0_2, 4501_0_1, 4501_1_1, 4501_1_2, 4504_0_2}",1507
